genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
uk doom metal,0.096924599,0.402569697,333253.9394,0.730240758,0.354563656,0.265981667,-8.626795455,0.052226515,115.4982955,0.340252576,22.8969697,5,1
uk drill,0.012573333,0.391666667,265111,0.802333333,0.182261111,0.099355556,-5.053444444,0.076666667,118.7945556,0.419333333,0.111111111,9,1
uk dub,0.058248333,0.83,257081.8333,0.584666667,0.000790263,0.081266667,-7.497166667,0.111183333,132.624,0.671,24.66666667,6,0
uk experimental electronic,0.224552281,0.732875,400052.4479,0.553653125,0.876011458,0.218411458,-13.10911458,0.091577083,123.8261875,0.334453125,29.42708333,5,1
uk funky,0.056146897,0.750765714,287050.44,0.749445714,0.003137918,0.151676,-5.430108571,0.109896571,121.8068057,0.524177143,37.23142857,11,1
uk garage,0.08652,0.736833333,297853,0.740333333,0.013393,0.1267,-7.462,0.182616667,128.2968333,0.862833333,11.66666667,7,0
uk hip hop,0.162757436,0.660551282,235235.4359,0.668384615,0.070206217,0.170260684,-6.885059829,0.171232051,113.5954017,0.500435897,54.00854701,7,1
uk house,0.027994697,0.712272727,258400.0909,0.858484848,0.284334545,0.14490303,-5.299484848,0.05319697,124.6950909,0.48630303,12.15151515,1,0
uk metalcore,0.019328586,0.478679368,223496.8735,0.76799824,0.237293688,0.210957842,-5.831608725,0.099670558,132.2545896,0.235323124,41.63265306,2,0
uk noise rock,0.00163,0.41,111360,0.879,0,0.246,-6.607,0.28,91.815,0.479,40,10,0
uk pop,0.294389628,0.610611237,214622.9189,0.649719386,0.023619242,0.141747957,-6.368522374,0.06835217,116.7484616,0.48636218,57.37788318,6,1
uk pop punk,0.759583333,0.577416667,173243.8333,0.320958333,0.456251523,0.103833333,-13.37516667,0.08075,131.7434167,0.542666667,30.16666667,3,1
uk post-hardcore,0.0009285,0.4875,190300,0.8775,3.36E-06,0.1231,-4.483,0.05535,101.095,0.3295,33.5,1,1
uk post-punk,0.12693203,0.52528019,240802.9302,0.717148069,0.276560474,0.183955944,-9.718270186,0.071138231,126.7665797,0.557382403,29.88700576,2,1
uk reggae,0.120712359,0.798332644,259758.9656,0.549249311,0.049299063,0.197105965,-11.34259373,0.099968684,114.9997349,0.84846015,40.09097744,9,1
uk rockabilly,0.1591985,0.3995,170860,0.8845,0.03815,0.26,-8.5195,0.1418,186.0255,0.6315,18.5,9,1
uk stoner rock,0.129,0.672,122160,0.791,0,0.119,-5.479,0.0701,98.118,0.782,0,5,1
uk tech house,0.0003345,0.673,447787,0.911,0.8545,0.0718,-6.893,0.03975,124.498,0.408,0,6,0
uk worship,0.41987125,0.396875,301939.3125,0.45325,0.002887081,0.2492875,-11.5338125,0.0342125,132.5419375,0.39025,46.9375,7,1
uk82,0.030524943,0.354868519,159851.3984,0.884624603,0.069038221,0.231134841,-7.228063492,0.086188386,144.0550489,0.545679894,26.07010582,9,1
ukhc,0.01305525,0.261,278455,0.751,0.40705,0.3015,-5.016,0.0519,114.418,0.1975,3,6,1
ukrainian classical,0.942247232,0.293944305,189885.0108,0.139338686,0.567217907,0.203169176,-23.20265879,0.042654219,98.40144748,0.243935843,21.04895449,5,1
ukrainian classical piano,0.742728611,0.398041667,324673.2986,0.254046944,0.861340278,0.192308333,-21.68344444,0.048322222,99.04611806,0.210554861,20.44444444,11,1
ukrainian electronic,0.151609722,0.663944444,318070.6111,0.730388889,0.782644444,0.122922222,-7.383666667,0.059333333,136.1730556,0.271133333,2.388888889,7,1
ukrainian pop,0.271,0.6595,291321.5,0.758,0.02585,0.144,-5.8845,0.072,128.0165,0.267,0,2,0
ukulele,0.866366071,0.515044643,191259.9911,0.370399702,0.579358333,0.119486607,-17.01925298,0.123809673,120.4493318,0.591616071,16.52678571,7,1
umbanda,0.597333333,0.585907407,203258.9074,0.610962963,0.000219841,0.276609259,-11.3452963,0.234018519,114.8951111,0.608296296,42.55555556,2,1
underground hip hop,0.209222684,0.686431058,223347.7446,0.641888596,0.05293103,0.211711316,-7.168788832,0.215116761,120.6667456,0.491585514,55.62297576,1,1
underground power pop,0.11897958,0.487074359,207953.3462,0.756564103,0.001834105,0.175519487,-9.273366667,0.045036154,135.1058615,0.665453846,32.93333333,4,1
underground rap,0.26253602,0.706159135,244419.0431,0.698986267,0.041106228,0.266563446,-6.966754589,0.274359373,105.5178926,0.636391206,36.0107129,11,1
university choir,0.9565,0.24685,226326.5,0.1528,0.296,0.228,-20.057,0.0387,102.816,0.2132,52,2,1
uplifting trance,0.013361088,0.499609784,176658.006,0.906309833,0.598025454,0.314434426,-7.481584411,0.080872195,134.1082652,0.395831862,8.722582198,7,1
uptempo hardcore,0.072597857,0.465380066,271479.5049,0.932840926,0.170549441,0.297930261,-4.820123247,0.161953691,150.167972,0.282763775,4.826923077,11,1
urban contemporary,0.237694565,0.658152923,267731.6563,0.586010417,0.029845114,0.174558709,-8.46162945,0.094448064,117.6228565,0.558442919,44.11619519,1,1
urbano espanol,0.137542857,0.743761905,186586.7143,0.618142857,2.50E-05,0.2313,-8.80252381,0.109547619,126.5533333,0.577428571,23.14285714,2,1
us power metal,0.037115405,0.379891678,279506.6377,0.867002385,0.057123778,0.229320046,-7.163829355,0.091141816,139.0188142,0.324902592,36.97113625,4,1
utah indie,0.00847045,0.5295,302727.5,0.7805,0.474445,0.22045,-5.8125,0.04965,140.988,0.171,28.5,7,1
uzbek pop,0.5485,0.728,224044.5,0.471,0.00429057,0.2885,-8.6405,0.06205,116.7715,0.725,0,5,1
uzbek traditional,0.963,0.509,170453,0.069,0.000202,0.323,-19.483,0.0651,78.669,0.521,0,8,1
v-pop,0.3075,0.622,305253.5,0.472,3.17E-05,0.161,-11.616,0.0308,155.817,0.392,40.5,9,0
vallenato,0.37105115,0.693825255,282365.2618,0.608519373,0.004478694,0.150483378,-8.098825129,0.071573602,137.3876984,0.801533492,45.65526316,7,1
vallenato moderno,0.4128,0.6438,289340.9,0.633,0,0.15611,-7.2391,0.06928,145.5117,0.8304,57.7,10,1
vancouver indie,0.466889667,0.534938889,300584.7722,0.414076389,0.029968655,0.175133056,-11.5249,0.054060278,114.016975,0.362346667,33.01666667,7,1
vancouver metal,0.003479173,0.312842105,251528.4211,0.969421053,0.235327221,0.442394737,-5.530789474,0.154384211,139.8738947,0.116747368,11.31578947,2,1
vancouver punk,0.179809913,0.528466667,250787.1333,0.776733333,0.30218366,0.204306667,-8.037766667,0.105946667,109.9533667,0.628433333,44.23333333,4,1
vapor pop,0.235756042,0.565104167,253767.4583,0.611916667,0.272982714,0.118335417,-7.987583333,0.0493625,119.5840833,0.4200375,33.0625,5,0
vapor soul,0.248932256,0.619922515,248100.1747,0.614371813,0.18133367,0.183575819,-8.160411696,0.068072295,116.6730497,0.443670848,47.4119883,8,1
vapor trap,0.193551573,0.753496636,184568.3466,0.613805965,0.050941378,0.159498772,-7.352091055,0.217641487,123.4942631,0.494127527,60.99338007,1,1
vapor twitch,0.187173776,0.6120723,237809.6096,0.6276277,0.230788842,0.18411169,-8.061976526,0.089089601,120.6342329,0.369366432,40.54976526,1,1
vaporwave,0.182779333,0.576119048,267483.619,0.786357143,0.50661181,0.328071429,-6.923309524,0.096621429,127.1245,0.532904762,47.02380952,11,0
variete francaise,0.6155,0.5785,243987,0.5065,0.00885077,0.1061,-11.01,0.03935,129.1575,0.4115,56,7,1
vaudeville,0.9805,0.735,150071,0.4395,5.35E-05,0.5375,-8.7165,0.1835,133.8035,0.696,0,9,1
vbs,0.64999375,0.605072917,147825.4375,0.3521875,0.000293148,0.27970625,-12.1959375,0.038778125,123.3203125,0.618645833,36.41666667,0,1
veena,0.904638889,0.510305556,217682.3611,0.307611111,0.209535239,0.236961111,-12.26430556,0.1215,105.1247778,0.570472222,0,3,1
vegan straight edge,0.003519938,0.524375,208745,0.804,0.0887525,0.1957,-7.728875,0.0839625,118.254875,0.357375,41.375,11,1
vegas indie,0.01516548,0.508366667,210921.7333,0.8091,0.079880123,0.119716667,-7.9522,0.080646667,155.395,0.581666667,55.7,7,1
velha guarda,0.765234377,0.586440312,180648.9454,0.443969569,0.171928812,0.191580932,-11.28590755,0.080687074,114.5680172,0.675723588,21.63829368,7,1
venezuelan hip hop,0.183933846,0.72075,253680.1923,0.739596154,2.71E-05,0.169652564,-5.674057692,0.162255128,111.9721474,0.592820513,51.90384615,5,1
venezuelan indie,0.01062,0.7615,236986.5,0.827,0.00815,0.1686,-6.3075,0.0471,127.534,0.8385,55,7,1
venezuelan rock,0.401731429,0.610571429,235833.2143,0.594142857,0.001568873,0.1527,-8.406571429,0.054221429,129.6164286,0.700142857,39.85714286,7,1
veracruz indie,0.372,0.63275,216866.5,0.598,7.65E-05,0.270775,-7.05575,0.0487,106.751,0.6925,65.75,7,1
vgm instrumental,0.00237,0.833,423074.5,0.6175,0.858,0.0837,-7.9035,0.0566,125.0205,0.407,0,10,0
victorian britain,0.960795592,0.264279408,332545.6437,0.096633744,0.295572052,0.230229891,-20.9026561,0.05036724,98.49011322,0.150192331,14.75211353,9,1
video game music,0.409856508,0.449354752,225914.7489,0.532241589,0.502192853,0.158666418,-11.93683858,0.068987092,120.4871966,0.348214949,41.32117541,7,1
vietnamese bolero,0.366,0.792,256227,0.492,6.92E-06,0.179,-10.642,0.0298,133.802,0.681,40,9,0
vietnamese pop,0.503,0.503666667,307140.1667,0.390666667,3.68E-05,0.141933333,-12.253,0.031733333,137.6151667,0.3,27,3,0
viking black metal,0.000342546,0.183729412,393593.2059,0.891470588,0.553473529,0.591023529,-7.369205882,0.074426471,98.561,0.256920588,18.26470588,11,1
viking folk,0.329533333,0.425666667,369022.3333,0.461,0.378886667,0.258,-12.59266667,0.039166667,108.9943333,0.2195,53.66666667,7,0
viking metal,0.138857175,0.344117927,285997.6445,0.831929692,0.373988475,0.473359104,-6.975854062,0.072026611,117.4971619,0.357882073,23.14705882,11,1
villancicos,0.125,0.717,186667,0.319,0.000287,0.151,-16.996,0.0459,105.726,0.964,48,7,1
vintage chanson,0.937796315,0.561114253,181856.3109,0.241244746,0.041837594,0.192666208,-14.5513737,0.128026843,109.4818695,0.594646239,1.684332841,7,1
vintage chinese pop,0.668300951,0.48981322,221595.5807,0.361031192,0.016344403,0.22356233,-11.67379975,0.038087421,111.4479775,0.446097605,33.00920436,7,1
vintage classical singing,0.977520022,0.384599666,211505.2958,0.143264355,0.179377618,0.150457658,-17.80090437,0.056716408,95.53613202,0.292858006,0.447619048,2,1
vintage country folk,0.954181762,0.566759778,171482.5089,0.343862097,0.238431797,0.275845072,-12.20953683,0.110968249,123.5545855,0.641246758,6.531953522,2,1
vintage french electronic,0.317031403,0.535460594,225062.2722,0.693685664,0.227552931,0.183156713,-8.450065472,0.05102903,125.4000333,0.542142343,36.24746503,10,1
vintage gospel,0.884703333,0.4114,150641.8,0.18006,0.00011188,0.26079,-12.58543333,0.04105,97.8251,0.3623,7.9,11,1
vintage hawaiian,0.980714286,0.577428571,172118.7143,0.16832381,0.781183333,0.149571429,-17.9387619,0.04527619,129.0029524,0.497714286,4.857142857,8,1
vintage hollywood,0.89297739,0.46066792,197397.9983,0.295842512,0.039803067,0.244278793,-13.55160295,0.118499749,107.8401833,0.482741572,10.38273987,10,1
vintage italian pop,0.970415719,0.465061024,188115.3036,0.251902303,0.236191702,0.215416085,-14.52513213,0.080640407,106.0016584,0.528610894,4.448882627,0,1
vintage italian soundtrack,0.73501291,0.350020349,176389.7307,0.259852211,0.551272441,0.145869871,-17.08829481,0.040733163,107.6204825,0.355864702,25.14011252,2,1
vintage jazz,0.951497497,0.610005114,173631.1396,0.34299639,0.379510643,0.269374513,-11.77309553,0.079117899,119.8051959,0.668660542,8.239002489,8,1
vintage old-time,0.958,0.618680556,180416.5139,0.195788889,0.304303541,0.170509722,-14.27973611,0.072011111,112.2009861,0.615819444,8.888888889,10,1
vintage rockabilly,0.51405,0.609,190966.5,0.7485,0.00452,0.255,-6.314,0.0325,136.7955,0.759,23,7,0
vintage schlager,0.868975748,0.510055263,184099.1823,0.24046759,0.058275483,0.224038516,-14.67536485,0.161775347,106.2547906,0.495220819,5.850519049,3,1
vintage spanish pop,0.7564375,0.5155,170737.5938,0.58103125,0.057342247,0.3910625,-10.09453125,0.098875,109.9224375,0.70634375,0,7,1
vintage swedish pop,0.708333333,0.54769881,168236.8304,0.441905119,0.080799989,0.20734881,-10.70685833,0.08376381,109.6948167,0.677614881,14.03928571,7,1
vintage swing,0.954269231,0.678192308,160742.3205,0.379166667,0.184790226,0.17434359,-12.96697436,0.12799359,124.7317308,0.662705128,2.512820513,9,1
vintage tango,0.938269541,0.558609096,180227.4115,0.327397484,0.355074799,0.250103703,-11.73708616,0.098956949,117.9184556,0.635316609,6.258224114,2,1
viola,0.971363441,0.242407742,464180.2172,0.097984258,0.540610258,0.151137419,-22.01364731,0.044203656,89.36672473,0.217721075,21.21935484,10,1
violao,0.800587829,0.514631677,241918.6872,0.347143122,0.395747562,0.136376798,-15.82686668,0.050958768,124.3267856,0.573552008,32.16916782,7,0
violao classico,0.831857143,0.587285714,332301.1429,0.313571429,0.034522,0.100314286,-14.50028571,0.037171429,107.8872857,0.585571429,28.28571429,7,1
violin,0.886267121,0.356511431,322558.6786,0.20799785,0.403411804,0.153658265,-18.59407964,0.050470538,109.220644,0.334874609,26.12078623,9,1
viral pop,0.329615695,0.579445758,208437.0061,0.573339147,0.031100798,0.163332965,-7.380292347,0.066766591,123.2288753,0.451667409,53.79531023,11,1
viral rap,0.151399459,0.784452978,151590.1066,0.650716087,0.019877928,0.173575153,-7.551879673,0.207384474,125.3555555,0.549317225,68.17474192,1,1
viral trap,0.059863167,0.6332925,223860.725,0.680533333,0.020971748,0.1990075,-5.6203,0.218745,146.1251083,0.415028333,49.63333333,11,1
virgin islands reggae,0.316,0.5085,227380,0.674,0,0.04715,-5.7025,0.0667,120.1705,0.5625,68.5,1,1
virginia hip hop,0.167125715,0.702122813,273314.6171,0.712281738,0.109777127,0.195417075,-6.584650224,0.166284021,122.6182811,0.580784493,46.34838565,11,1
virginia metal,0.000798665,0.385138889,285440.9444,0.928708333,0.370267014,0.301336111,-5.540180556,0.1327875,122.1565833,0.224825,36.30555556,2,1
virginia punk,0.001203695,0.488333333,238677,0.778166667,0.2250465,0.255566667,-9.061833333,0.114816667,117.95,0.485833333,34,1,1
visor,0.86324,0.5037,172108.33,0.243642,0.027276981,0.20222,-15.08626,0.089624,121.86876,0.56451,15.42,9,1
visual kei,0.004935978,0.40075,314056.625,0.86025,0.003104818,0.1277,-5.935375,0.1148875,149.212125,0.471025,52.375,11,1
vocal ensemble,0.971666667,0.2081,222263.8333,0.078716667,0.176093902,0.106933333,-23.582,0.050283333,112.7355,0.10785,34.16666667,10,1
vocal harmony group,0.766711175,0.540565414,169233.4356,0.311097109,0.033960692,0.184720258,-12.7312971,0.054407406,117.0331901,0.542045266,28.35375863,7,1
vocal house,0.037839286,0.726576234,319398.5136,0.784644051,0.310122685,0.154809836,-7.546037169,0.066680166,125.6378677,0.620236518,27.85612971,5,0
vocal jazz,0.740668596,0.519786069,236653.7246,0.31603469,0.179559303,0.187954093,-13.53526288,0.059939407,111.8741483,0.450470761,26.13776055,5,1
vocal trance,0.02671861,0.531374219,188390.0648,0.872987023,0.318701164,0.355233407,-7.124242779,0.083460573,131.7536372,0.39626686,9.921959488,6,1
vocaloid,0.19371,0.551916667,209349.125,0.791208333,7.04E-05,0.355479167,-4.595791667,0.053958333,130.917125,0.5715,59.08333333,11,1
vogue,0.0718,0.781,244133,0.838,5.42E-06,0.0381,-13.943,0.0494,122.819,0.849,28,2,1
voidgaze,2.07E-05,0.354,364453,0.98,0.867,0.332,-6.128,0.14,135.765,0.106,3,2,1
volksmusik,0.869833333,0.614,160460.6667,0.2315,1.64E-05,0.359783333,-13.87983333,0.15095,103.427,0.713333333,16.66666667,7,1
warm drone,0.52685,0.152,273780,0.6255,0.8775,0.5405,-10.5335,0.0403,114.7765,0.3045,3.5,2,1
warrington indie,0.601,0.317,206657,0.244,0.0607,0.163,-16.583,0.0296,98.669,0.228,0,5,1
washboard,0.731083333,0.565083333,202718.75,0.52025,0.417196833,0.1475,-10.43466667,0.088025,123.41925,0.750416667,24,0,1
washington indie,0.330723508,0.521348245,259855.6678,0.619700278,0.045236497,0.174829486,-6.870145878,0.038389282,126.6742922,0.404597682,36.81012245,7,1
wassoulou,0.214,0.5595,313053,0.4705,0,0.23,-9.651,0.0473,110.932,0.94,31,7,1
water,0.286870521,0.236670175,390761.8553,0.659286877,0.66054961,0.490035307,-18.3659693,0.109210088,103.5387083,0.151827632,51.79605263,1,1
wave,0.16167844,0.630375,122801.375,0.752,0.231085603,0.4066125,-6.487875,0.145425,118.638125,0.38175,33.375,7,1
welsh folk,0.97725,0.4235,229411.625,0.04110875,0.2842325,0.216525,-24.17925,0.094975,116.9995,0.2635,20.375,11,0
welsh indie,0.171201111,0.455375,205418.5,0.716125,0.206880628,0.3449,-7.297,0.1206625,137.255875,0.61825,32.75,7,1
welsh metal,0.053227552,0.429575758,260502.5758,0.909121212,0.000532506,0.256121212,-4.083242424,0.077221212,113.8660909,0.46730303,55.33333333,2,0
welsh rock,0.075228395,0.481416667,228852.3472,0.804923611,0.072871808,0.252684028,-6.224819444,0.090073611,118.4954444,0.523715278,42.5,7,1
west african jazz,0.57636,0.562511111,301094.9111,0.6338,0.27445316,0.207,-5.152044444,0.044344444,121.4275333,0.678822222,14.82222222,9,0
west coast rap,0.118565875,0.762408748,258580.497,0.670856016,0.03656969,0.209686836,-7.687680088,0.221326413,108.5934553,0.622768697,42.94544243,1,1
west coast reggae,0.078496667,0.6725,244764.8333,0.629583333,0.004629483,0.189941667,-7.388583333,0.047258333,123.0324167,0.755333333,34.16666667,7,1
west coast trap,0.124486646,0.755475907,246346.0505,0.635861657,0.020253057,0.22412991,-7.262499238,0.228299956,106.2974761,0.502734483,37.11714623,1,1
west end,0.751883238,0.440202097,219263.4653,0.343004945,0.141920011,0.244008804,-13.05752737,0.077421656,117.3865152,0.387666224,29.81915797,5,1
west virginia indie,0.000293,0.595,214533,0.878,0.00266,0.174,-4.341,0.0401,93.94,0.465,58,5,0
west virginia metal,6.25E-05,0.309,159360,0.758,0.579,0.173,-7.7,0.0655,145.439,0.152,37,0,1
western americana,0.353857143,0.590142857,193811.5,0.381714286,0.000918842,0.153442857,-12.9955,0.030128571,135.0997143,0.716214286,23.85714286,7,1
western mass indie,0.1548,0.428666667,258640,0.801333333,0.151732333,0.1229,-7.974666667,0.0505,111.8086667,0.419,38,6,1
western swing,0.702851137,0.640018869,161949.2339,0.42346987,0.047221933,0.183875426,-11.25547925,0.06361918,123.6114259,0.732547491,18.33145702,7,1
white noise,0.771159892,0.105880769,146618.75,0.312325356,0.500463385,0.104023077,-30.93725,0.048019231,61.36426923,0.045275,62.44230769,1,1
wind ensemble,0.9945,0.3275,217566.5,0.1471,0.9075,0.1125,-22.748,0.0447,126.06,0.47465,48,3,1
wind quintet,0.995,0.517,86707,0.0739,0.967,0.498,-25.216,0.0411,82.315,0.397,0,9,0
wind symphony,0.826791667,0.275541667,474228.1667,0.205941667,0.677718333,0.624166667,-18.72004167,0.0797875,119.4112917,0.2154,1.25,2,1
witch house,0.320466667,0.765666667,215740.3333,0.519666667,0.0767,0.102966667,-6.584,0.174566667,126.6786667,0.398533333,64.33333333,11,1
women's music,0.581013432,0.549360234,259500.5816,0.393170491,0.000761256,0.161826154,-11.64771166,0.080952255,115.5330096,0.445070655,44.80329957,9,1
wonky,0.37957037,0.575148148,224942.7222,0.558888889,0.251730852,0.138677778,-9.019074074,0.125964815,99.56035185,0.417777778,51.7962963,10,0
worcester ma indie,0.00105,0.429,215760,0.964,0,0.277,-4.09,0.178,163.06,0.525,44,2,1
workout product,0.009216017,0.660149197,291967.7002,0.823576674,0.097825937,0.148626076,-6.317516557,0.04923373,134.8608251,0.806034939,1.5606185,10,1
world,0.55623273,0.576532036,314083.3573,0.495646335,0.231722281,0.174891082,-12.45573225,0.055639684,114.6797224,0.62024144,36.58310826,7,1
world chill,0.492,0.676,186693,0.499,0.0873,0.142,-6.983,0.0299,124.092,0.35,21,2,0
world fusion,0.688607655,0.483242204,374652.7606,0.39034371,0.720952263,0.25631078,-16.17064126,0.057233656,112.2137641,0.292958065,37.47956989,6,1
